13-12-2018 14:21:51:697 groupXX@127.0.1.1:35010 [INFO] : -- *** --> Server -- local node: [127.0.1.1,35010,groupXX@127.0.1.1:35010]
13-12-2018 14:21:52:080 groupXX@127.0.1.1:35010 [INFO] : -- *** --> Server -- participants: [groupXX@127.0.1.1:35000, groupXX@127.0.1.1:35001, groupXX@127.0.1.1:35002, groupXX@127.0.1.1:35003, groupXX@127.0.1.1:35004, groupXX@127.0.1.1:35005, groupXX@127.0.1.1:35006, groupXX@127.0.1.1:35007, groupXX@127.0.1.1:35008, groupXX@127.0.1.1:35009, groupXX@127.0.1.1:35010, groupXX@127.0.1.1:35011, groupXX@127.0.1.1:35012, groupXX@127.0.1.1:35013, groupXX@127.0.1.1:35014]
13-12-2018 14:21:52:308 groupXX@127.0.1.1:35010 [TRACE] : [TSAESessionOriginatorSide] [session: 1] TSAE session
13-12-2018 14:21:54:224 groupXX@127.0.1.1:35010 [INFO] : [groupXX@127.0.1.1:35010] ADD recipe: udrsvnyc
13-12-2018 14:21:54:226 groupXX@127.0.1.1:35010 [TRACE] : Inserting into Log the operation: AddOperation [recipe=[udrsvnyc, Content--udrsvnyc, groupXX], timestamp=groupXX@127.0.1.1:35010:   0]
AddOperation [recipe=[flvuffai, Content--flvuffai, groupXX], timestamp=groupXX@127.0.1.1:35010:   2]
AddOperation [recipe=[bpsbnngl, Content--bpsbnngl, groupXX], timestamp=groupXX@127.0.1.1:35010:   3]

13-12-2018 14:26:53:014 groupXX@127.0.1.1:35010 [TRACE] : Summary: groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   3

13-12-2018 14:26:53:015 groupXX@127.0.1.1:35010 [TRACE] : Ack: groupXX@127.0.1.1:35009:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35008:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35007:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35006:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35005:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35004:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35003:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35014:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35002:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35013:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35001:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35012:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35000:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35011:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35010:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000


13-12-2018 14:26:53:434 groupXX@127.0.1.1:35010 [TRACE] : Inserting into Log the operation: AddOperation [recipe=[stctekli, Content--stctekli, groupXX], timestamp=groupXX@127.0.1.1:35003:   0]
13-12-2018 14:26:53:435 groupXX@127.0.1.1:35010 [TRACE] : Inserting into Log the operation: AddOperation [recipe=[jgkljrmq, Content--jgkljrmq, groupXX], timestamp=groupXX@127.0.1.1:35003:   1]
13-12-2018 14:26:53:437 groupXX@127.0.1.1:35010 [TRACE] : Inserting into Log the operation: AddOperation [recipe=[adwifccr, Content--adwifccr, groupXX], timestamp=groupXX@127.0.1.1:35003:   2]
13-12-2018 14:26:53:437 groupXX@127.0.1.1:35010 [TRACE] : Inserting into Log the operation: AddOperation [recipe=[igllmefi, Content--igllmefi, groupXX], timestamp=groupXX@127.0.1.1:35003:   3]
13-12-2018 14:26:53:439 groupXX@127.0.1.1:35010 [TRACE] : Inserting into Log the operation: AddOperation [recipe=[xkkttvqv, Content--xkkttvqv, groupXX], timestamp=groupXX@127.0.1.1:35003:   4]
13-12-2018 14:26:53:957 groupXX@127.0.1.1:35010 [TRACE] : Inserting into Log the operation: AddOperation [recipe=[qjydppmd, Content--qjydppmd, groupXX], timestamp=groupXX@127.0.1.1:35005:   0]
13-12-2018 14:26:58:182 groupXX@127.0.1.1:35010 [DEBUG] : ##### [iteration: 2/36] sending partial result
13-12-2018 14:26:58:182 groupXX@127.0.1.1:35010 [TRACE] : {adwifccr=[adwifccr, Content--adwifccr, groupXX], bpsbnngl=[bpsbnngl, Content--bpsbnngl, groupXX], eyfaevkf=[eyfaevkf, Content--eyfaevkf, groupXX], flvuffai=[flvuffai, Content--flvuffai, groupXX], igllmefi=[igllmefi, Content--igllmefi, groupXX], jgkljrmq=[jgkljrmq, Content--jgkljrmq, groupXX], qjydppmd=[qjydppmd, Content--qjydppmd, groupXX], stctekli=[stctekli, Content--stctekli, groupXX], udrsvnyc=[udrsvnyc, Content--udrsvnyc, groupXX], xkkttvqv=[xkkttvqv, Content--xkkttvqv, groupXX]}
13-12-2018 14:26:58:183 groupXX@127.0.1.1:35010 [TRACE] : AddOperation [recipe=[qjydppmd, Content--qjydppmd, groupXX], timestamp=groupXX@127.0.1.1:35005:   0]
AddOperation [recipe=[stctekli, Content--stctekli, groupXX], timestamp=groupXX@127.0.1.1:35003:   0]
AddOperation [recipe=[jgkljrmq, Content--jgkljrmq, groupXX], timestamp=groupXX@127.0.1.1:35003:   1]
AddOperation [recipe=[adwifccr, Content--adwifccr, groupXX], timestamp=groupXX@127.0.1.1:35003:   2]
AddOperation [recipe=[igllmefi, Content--igllmefi, groupXX], timestamp=groupXX@127.0.1.1:35003:   3]
AddOperation [recipe=[xkkttvqv, Content--xkkttvqv, groupXX], timestamp=groupXX@127.0.1.1:35003:   4]
AddOperation [recipe=[udrsvnyc, Content--udrsvnyc, groupXX], timestamp=groupXX@127.0.1.1:35010:   0]
AddOperation [recipe=[eyfaevkf, Content--eyfaevkf, groupXX], timestamp=groupXX@127.0.1.1:35010:   1]
AddOperation [recipe=[flvuffai, Content--flvuffai, groupXX], timestamp=groupXX@127.0.1.1:35010:   2]
AddOperation [recipe=[bpsbnngl, Content--bpsbnngl, groupXX], timestamp=groupXX@127.0.1.1:35010:   3]

13-12-2018 14:26:58:183 groupXX@127.0.1.1:35010 [TRACE] : Summary: groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   0
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   4
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   3

13-12-2018 14:26:58:184 groupXX@127.0.1.1:35010 [TRACE] : Ack: groupXX@127.0.1.1:35009:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35008:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35007:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35006:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35005:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35004:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35003:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35014:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35002:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35013:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35001:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
groupXX@127.0.1.1:35012:   -1000
groupXX@127.0.1.1:35000:   -1000
groupXX@127.0.1.1:35011:   -1000
groupXX@127.0.1.1:35010:   -1000

groupXX@127.0.1.1:35012:   groupXX@127.0.1.1:35009:   -1000
groupXX@127.0.1.1:35008:   -1000
groupXX@127.0.1.1:35007:   -1000
groupXX@127.0.1.1:35006:   -1000
groupXX@127.0.1.1:35005:   -1000
groupXX@127.0.1.1:35004:   -1000
groupXX@127.0.1.1:35003:   -1000
groupXX@127.0.1.1:35014:   -1000
groupXX@127.0.1.1:35002:   -1000
groupXX@127.0.1.1:35013:   -1000
groupXX@127.0.1.1:35001:   -1000
